gvkey,datadate,revtq,piq,atq,ltq,teqq,iptiq,bctq
274282,2021-09-30,7639.0,1202.0,98606.0,50314.0,48292.0,6054.0,4246.0
274282,2021-12-31,0.0,0.0,100392.0,51384.0,49008.0,,
274282,2022-03-31,6778.0,204.0,102640.0,54292.0,48348.0,6569.0,6211.0
274282,2022-06-30,10373.0,507.0,120128.0,74180.0,45948.0,11273.0,9253.0
274282,2022-09-30,10625.0,963.0,117516.0,73449.0,44067.0,10555.0,5338.0
274282,2022-12-31,10441.0,1377.0,113387.0,70883.0,42504.0,9968.0,7228.0
274282,2023-03-31,10007.0,1187.0,110492.0,68678.0,41814.0,9799.0,8325.0
274282,2023-06-30,9828.0,1229.0,108758.0,68896.0,39862.0,9722.0,7963.0
274282,2023-09-30,10198.0,1224.0,110599.0,70393.0,40206.0,9797.0,4598.0
274282,2023-12-31,10102.0,1389.0,112940.0,72589.0,40351.0,9808.0,6881.0
015862,2000-06-30,,,19321.0,17822.0,,,
015862,2000-12-31,,,28611919.0,26123213.0,,,
015862,2001-06-30,,,16061.0,14835.0,,,
015862,2002-06-30,,,18417.0,16993.0,,,
015862,2002-12-31,,,20012.999,18511.171,,,
015862,2003-06-30,,,21499.0,19989.0,,,
015862,2003-12-31,,,30166.62,27442.953,,,
015862,2004-03-31,,118.0,,,,,
015862,2004-06-30,,66.0,32278.0,29563.0,,,
015862,2004-09-30,,133.0,,,,,
015862,2004-09-30,,,,,,,
015862,2004-12-31,,144.855,32939.312,30037.876,,,
015862,2004-12-31,2060.8,147.7,,,,1772.7,1579.2
015862,2005-03-31,,143.1,,,,,
015862,2005-06-30,,189.9,35912.0,32873.0,,,
015862,2005-09-30,1923.0,157.0,,,,1581.0,1464.0
015862,2005-12-31,2498.4,3.6,40095.8,34053.0,,2214.2,1883.9
015862,2006-03-31,2392.0,159.0,41225.0,35100.0,,2029.0,1919.0
015862,2006-06-30,2813.0,170.0,40656.0,34967.0,,2423.0,2162.0
015862,2006-09-30,2223.0,195.0,41936.0,35967.0,,1762.0,1721.0
015862,2006-12-31,2523.4,66.9,41649.6,35776.7,,2166.6,2024.9
015862,2007-03-31,2437.0,181.0,41299.0,35724.0,,2054.0,1858.0
015862,2007-06-30,2267.7,221.6,40504.3,35414.9,,1733.7,1627.9
015862,2007-06-30,0.0,0.0,,,,0.0,0.0
015862,2007-09-30,3065.1,165.4,45688.9,40435.7,,2566.3,2465.2
015862,2007-09-30,3066.4,166.4,,,,2566.3,2465.1
015862,2007-12-31,1281.8,37.8,46199.2,40924.9,,1108.5,817.0
015862,2007-12-31,1281.8,37.8,,,,1108.5,817.0
015862,2008-03-31,1935.0,171.0,43169.0,37977.0,,1614.0,1313.0
015862,2008-06-30,2242.0,192.0,,,,2014.0,1608.0
015862,2008-06-30,2244.0,192.4,42096.7,37970.7,,2014.4,1608.3
015862,2008-09-30,1900.0,-56.0,41933.0,38006.0,,1802.0,1537.0
015862,2008-09-30,2172.1,-56.4,,,,1801.6,1536.7
015862,2008-12-31,3546.1,-172.7,41501.2,37795.7,,2160.9,2100.1
015862,2008-12-31,3519.0,-172.0,,,,2161.0,2100.0
015862,2009-03-31,3023.8,71.9,,,,2687.3,2529.2
015862,2009-03-31,3076.0,72.0,,,,2687.0,2529.0
015862,2009-06-30,3051.8,34.4,43121.6,39380.5,,2193.9,2260.8
015862,2009-06-30,,,,,,,
015862,2009-09-30,2847.1,-30.4,44422.0,40376.0,,2260.1,2381.2
015862,2009-12-31,2689.3,-1049.2,45660.8,41834.6,,2279.4,2303.1
015862,2009-12-31,2808.0,-1050.0,,,,2279.0,2303.0
015862,2010-03-31,2741.0,24.0,46724.0,42836.0,3888.0,2182.0,2212.0
015862,2010-06-30,2570.0,58.3,50819.7,47185.8,3633.9,2178.2,2019.3
015862,2010-09-30,2620.1,32.7,52219.0,48025.0,4194.0,2103.8,2112.7
015862,2010-12-31,2687.0,55.2,51754.4,47733.6,4020.8,2334.1,2128.7
015862,2011-03-31,2887.0,71.0,52928.0,48817.0,4111.0,2364.0,2267.0
015862,2011-03-31,2844.5,71.6,,,,2363.7,2267.2
015862,2011-06-30,3037.3,72.2,52889.9,48773.6,4116.3,2494.4,2342.6
015862,2011-06-30,3078.9,71.6,,,,2494.7,2342.4
015862,2011-09-30,2395.2,47.8,40238.0,36875.0,3363.0,2113.6,1787.4
015862,2011-09-30,,,,,,,
015862,2011-12-31,2050.3,-458.2,39577.8,36373.3,3204.5,1707.1,1446.3
015862,2011-12-31,1811.1,-500.1,,,,1707.1,1446.3
015862,2012-03-31,2105.7,118.7,40767.5,37056.7,3710.8,1580.3,1483.7
015862,2012-03-31,2141.0,143.0,,,,1580.0,1484.0
015862,2012-06-30,1863.5,69.7,40700.5,37197.7,3502.8,1511.6,1281.5
015862,2012-06-30,1799.9,52.8,,,,1511.6,1281.5
015862,2012-09-30,5334.1,209.2,,,,4265.4,3980.5
015862,2012-09-30,5239.5,77.3,81618.0,75190.0,6428.0,4265.4,4061.5
015862,2012-12-31,0.0,0.0,83108.8,76106.5,7002.3,,
015862,2012-12-31,,,,,,,
015862,2013-03-31,5333.0,272.0,83626.0,76681.0,6945.0,4497.0,3782.0
015862,2013-03-31,5333.0,248.0,,,,4497.0,3782.0
015862,2013-06-30,5124.8,109.3,83376.7,76135.7,7241.0,4380.4,3792.7
015862,2013-06-30,5124.8,133.3,,,,4380.4,3792.7
015862,2013-09-30,4630.2,298.7,83151.0,75669.0,7482.0,3454.6,3012.3
015862,2013-09-30,,,,,,,
015862,2013-12-31,0.0,0.0,84304.3,76823.3,7481.0,,
015862,2013-12-31,,,,,,,
015862,2014-03-31,5820.0,249.0,88467.0,80325.0,8142.0,4746.0,4317.0
015862,2014-06-30,6067.1,167.5,89926.6,81836.8,8089.8,5105.3,4665.3
015862,2014-06-30,6067.1,167.5,,,,5105.3,4665.3
015862,2014-09-30,4863.9,344.5,89996.0,81578.0,8418.0,3660.7,3317.7
015862,2014-09-30,4863.9,344.5,,,,3660.7,3317.7
015862,2014-12-31,4728.8,40.2,88627.3,80187.5,8439.8,4254.0,3724.8
015862,2015-03-31,5737.0,475.0,93011.0,83987.0,9024.0,4252.0,4223.0
015862,2015-06-30,4494.2,172.4,89138.0,81031.8,8106.2,3837.6,3246.4
015862,2015-09-30,4129.8,218.6,89358.0,81049.0,8309.0,3303.4,2758.6
015862,2015-12-31,4450.5,92.2,89773.3,81328.7,8444.6,3868.4,3407.7
015862,2016-03-31,4897.0,219.0,91765.0,83407.0,8358.0,4188.0,3634.0
015862,2016-06-30,4072.2,175.4,91245.5,83239.4,8006.1,3402.7,2990.0
015862,2016-09-30,3892.3,245.6,92079.0,83809.0,8270.0,2927.3,2590.0
015862,2016-12-31,3872.3,66.3,91896.9,83763.3,8133.6,3268.8,2880.4
015862,2017-03-31,3639.65,-257.95,89914.0,82732.2,7181.8,2844.7,2430.05
015862,2017-06-30,3639.65,-257.95,89914.0,82732.2,7181.8,2844.7,2430.05
015862,2017-09-30,3469.3,168.45,89972.9,82519.9,7453.0,2786.75,2380.5
015862,2017-12-31,3469.3,168.45,89972.9,82519.9,7453.0,2786.75,2380.5
015862,2018-03-31,3625.1,375.65,78137.2,71445.6,6691.6,2852.7,2361.55
015862,2018-06-30,3625.1,375.65,78137.2,71445.6,6691.6,2852.7,2361.55
015862,2018-09-30,3452.65,216.95,77580.8,71254.2,6326.6,2881.8,2370.05
015862,2018-12-31,3452.65,216.95,77580.8,71254.2,6326.6,2881.8,2370.05
015862,2019-03-31,4307.65,447.05,82317.8,74770.5,7547.3,3448.6,2979.0
015862,2019-06-30,4291.05,430.45,82317.8,74770.5,7547.3,3448.6,2979.0
015862,2019-06-30,4307.65,447.05,,,,3448.6,2979.0
015862,2019-09-30,4013.5,196.6,76101.9,67797.3,8304.6,3182.65,2695.95
015862,2019-09-30,,,,,,,
015862,2019-12-31,3967.9,213.2,76101.9,67797.3,8304.6,3182.65,2695.95
015862,2019-12-31,4013.5,196.6,,,,3182.65,2695.95
015862,2020-03-31,3389.0,376.65,74484.0,66550.4,7933.6,2837.85,2107.85
015862,2020-06-30,3389.0,376.65,74484.0,66550.4,7933.6,2837.85,2107.85
015862,2020-09-30,3509.8,136.25,79406.5,69881.3,9525.2,2836.75,2314.3
015862,2020-12-31,3509.8,136.25,79406.5,69881.3,9525.2,2836.75,2314.3
015862,2021-03-31,3651.85,371.55,79111.6,69156.6,9955.0,2925.4,2362.3
015862,2021-06-30,3651.85,371.55,79111.6,69156.6,9955.0,2925.4,2362.3
015862,2021-09-30,3654.8,103.85,80258.5,70537.0,9721.5,3013.85,2542.3
015862,2021-12-31,3654.8,103.85,80258.5,70537.0,9721.5,3013.85,2542.3
015862,2022-03-31,2281.5,262.5,74713.6,66495.4,8218.2,2060.0,1820.0
015862,2022-06-30,3554.05,433.95,74713.6,66495.4,8218.2,2828.1,2103.9
015862,2022-06-30,2281.5,262.5,,,,2060.0,1820.0
015862,2022-09-30,2455.0,175.0,73025.0,64447.0,8578.0,2309.5,2012.5
015862,2022-09-30,,,,,,,
015862,2022-12-31,3870.3,120.3,74539.4,66877.1,7662.3,2854.7,2196.15
015862,2022-12-31,2455.0,175.0,,,,2309.5,2012.5
015862,2023-03-31,2851.5,348.5,75477.0,66554.0,8923.0,2361.0,2243.5
015862,2023-06-30,2851.5,348.5,75477.0,66554.0,8923.0,2361.0,2243.5
015862,2023-09-30,3426.0,434.0,79458.0,69659.0,9799.0,2743.0,2657.0
015862,2023-12-31,3426.0,434.0,79458.0,69659.0,9799.0,2743.0,2657.0
015914,2001-06-30,,,12924.884,11728.824,,,
015914,2001-12-31,,,13621.311,12310.399,,,
015914,2002-06-30,,,13609.459,12299.716,,,
015914,2002-12-31,,,30123.582,27253.827,,,
015914,2003-06-30,,,30427.0,27501.0,,,
015914,2003-12-31,,,31396.429,28313.756,,,
015914,2004-06-30,,,32250.0,29084.0,,,
015914,2004-12-31,,,33014.164,29633.456,,,
015914,2004-12-31,,,,,,,
015914,2005-03-31,,256.231,,,,,
015914,2005-06-30,,125.769,34723.0,31245.0,,,
015914,2005-09-30,2494.59,224.238,,,,2218.255,1790.823
015914,2005-12-31,2695.245,162.102,37980.152,33471.263,,2294.8,1817.201
015914,2006-03-31,2772.155,271.134,,,,2408.504,1855.521
015914,2006-06-30,2722.196,191.989,37657.027,33192.77,,2320.36,1923.518
015914,2006-09-30,2666.662,215.79,,,,2201.323,1858.39
015914,2006-12-31,3110.37,229.971,41223.372,36168.83,,2719.651,2196.398
015914,2007-03-31,3127.528,284.136,,,,2749.424,2180.712
015914,2007-06-30,0.0,0.0,44085.615,38851.256,,,
015914,2007-06-30,,,,,,,
015914,2007-09-30,2920.868,197.134,,,,2669.721,2155.048
015914,2007-12-31,3414.796,170.293,45979.914,40808.979,,2897.375,2338.185
015914,2007-12-31,3376.508,170.293,,,,2897.375,2338.185
015914,2008-03-31,3060.027,238.826,,,,2962.082,2043.149
015914,2008-06-30,3081.221,135.663,42722.578,38221.189,,2747.49,2192.056
015914,2008-09-30,2600.095,165.835,,,,2377.351,1845.464
015914,2008-12-31,3503.435,-365.832,41635.067,37740.259,,3066.63,2884.378
015914,2009-03-31,2925.604,54.069,,,,2507.216,2156.568
015914,2009-06-30,4716.208,-27.62,43470.759,39714.202,,3709.277,3780.905
015914,2009-06-30,4507.142,-27.62,,,,3709.277,3780.905
015914,2009-09-30,3721.625,-40.042,,,,2973.324,3110.269
015914,2009-09-30,,,,,,,
015914,2009-12-31,0.0,0.0,45832.668,42122.017,,,
015914,2010-03-31,4021.156,-111.594,,,3710.651,3501.295,3371.156
015914,2010-03-31,4087.756,-111.594,,,,3501.295,3371.156
015914,2010-06-30,3963.241,-47.624,43748.051,40713.108,3034.943,3708.509,3478.415
015914,2010-06-30,4208.423,-47.624,,,,3708.509,3478.415
015914,2010-09-30,3317.439,-323.203,,,,2703.858,2648.26
015914,2010-09-30,,,,,,,
015914,2010-12-31,3017.611,-525.304,42955.504,40405.399,2550.105,2671.635,2655.11
015914,2011-03-31,3437.686,-23.682,43107.395,40404.914,2702.481,3024.78,2604.195
015914,2011-06-30,3523.2,-15.611,43142.706,40535.543,2607.163,3011.09,2736.508
015914,2011-09-30,2871.407,-183.325,,,,2314.232,2267.63
015914,2011-12-31,2538.704,-718.017,41476.609,39919.901,1556.708,2177.242,2115.437
015914,2011-12-31,2538.704,-718.017,,,,2177.242,2115.437
015914,2012-03-31,3239.926,114.65,41499.678,39298.535,2201.143,2574.989,2395.393
015914,2012-03-31,3264.95,53.3,,,,2574.989,2395.393
015914,2012-06-30,2730.193,31.552,39690.493,37840.211,1850.282,2350.698,2052.15
015914,2012-06-30,2730.193,31.552,,,,2350.698,2052.15
015914,2012-09-30,2895.916,-39.722,,,,2439.327,2356.868
015914,2012-09-30,2890.811,-39.722,,,,2439.327,2356.868
015914,2012-12-31,3152.464,-977.914,40385.537,37622.863,2762.674,2602.221,2553.143
015914,2012-12-31,3152.464,-977.914,,,,2602.221,2553.143
015914,2013-03-31,3116.048,194.91,,,2762.674,2674.501,2215.411
015914,2013-03-31,3115.0,211.0,,,,2675.0,2226.0
015914,2013-06-30,2871.087,123.226,39855.595,36989.806,2865.789,2560.367,2159.241
015914,2013-06-30,3032.5,154.2,,,,2559.9,2167.6
015914,2013-09-30,0.0,0.0,39343.444,36278.5,3064.944,,
015914,2013-09-30,2432.5,253.8,,,,1877.1,1623.4
015914,2013-12-31,3195.525,86.026,39875.255,36648.774,3226.481,2538.496,2411.769
015914,2013-12-31,,,,,,,
015914,2014-03-31,5046.0,323.0,68906.0,62682.0,6224.0,4162.0,3750.0
015914,2014-06-30,5469.6,237.4,69807.0,63717.7,6089.3,4628.4,4205.6
015914,2014-09-30,4335.4,388.6,70177.0,63728.0,6449.0,3338.6,3018.4
015914,2014-12-31,4192.0,192.9,68976.5,62341.6,6634.9,3831.6,3338.8
015914,2015-03-31,4965.0,471.0,72127.0,64949.0,7178.0,3683.0,3683.0
015914,2015-06-30,3791.5,174.5,68081.7,61893.7,6188.0,3329.2,2760.8
015914,2015-09-30,3426.5,213.5,67986.0,61620.0,6366.0,2805.8,2270.2
015914,2015-12-31,3756.1,184.7,68724.0,62109.5,6614.5,3277.1,2870.7
015914,2016-03-31,3692.0,199.0,69699.0,63038.0,6661.0,3179.0,2651.0
015914,2016-06-30,3299.8,184.0,69008.3,62745.3,6263.0,2802.2,2404.7
015914,2016-09-30,3283.3,221.0,69237.0,62718.0,6519.0,2503.8,2211.3
015914,2016-12-31,3523.9,76.8,69248.4,62713.7,6534.7,3072.7,2707.5
015914,2017-03-31,3210.75,197.05,68326.9,61945.7,6381.2,2610.55,2218.95
015914,2017-06-30,3210.75,197.05,68326.9,61945.7,6381.2,2610.55,2218.95
015914,2017-09-30,3207.9,183.05,67750.4,61556.7,6193.7,2590.55,2199.05
015914,2017-12-31,3207.9,183.05,67750.4,61556.7,6193.7,2590.55,2199.05
015914,2018-03-31,3335.55,382.75,56609.3,50975.2,5634.1,2620.85,2120.05
015914,2018-06-30,3335.55,382.75,56609.3,50975.2,5634.1,2620.85,2120.05
015914,2018-09-30,3446.7,219.0,66194.2,60497.2,5697.0,2881.85,2370.0
015914,2018-12-31,3446.7,219.0,66194.2,60497.2,5697.0,2881.85,2370.0
015914,2019-03-31,4096.95,250.65,69878.3,63584.5,6293.8,3448.6,2979.0
015914,2019-06-30,4096.95,250.65,69878.3,63584.5,6293.8,3448.6,2979.0
015914,2019-09-30,3872.2,185.95,73178.9,66025.9,7153.0,3182.65,2695.95
015914,2019-12-31,3872.2,185.95,73178.9,66025.9,7153.0,3182.65,2695.95
015914,2020-03-31,3379.45,394.7,71381.5,64899.5,6482.0,2837.85,2107.85
015914,2020-06-30,3379.45,394.7,71381.5,64899.5,6482.0,2837.85,2107.85
015914,2020-09-30,3501.8,164.6,75424.5,67280.4,8144.1,2836.75,2314.3
015914,2020-12-31,3501.8,164.6,75424.5,67280.4,8144.1,2836.75,2314.3
015914,2021-03-31,3595.55,318.05,75031.3,66800.3,8231.0,2925.4,2362.3
015914,2021-06-30,3595.55,318.05,75031.3,66800.3,8231.0,2925.4,2362.3
015914,2021-09-30,3620.9,129.45,76459.3,68225.5,8233.8,3013.85,2542.3
015914,2021-12-31,3721.8,129.45,76459.3,68225.5,8233.8,3013.85,2542.3
015914,2021-12-31,3620.9,129.45,,,,3013.85,2542.3
015914,2022-03-31,2262.5,139.5,70422.1,64129.3,6292.8,2016.0,1733.5
015914,2022-06-30,3397.65,309.1,70422.1,64129.3,6292.8,2828.1,2103.9
015914,2022-06-30,2262.5,139.5,,,,2016.0,1733.5
015914,2022-09-30,2286.0,206.5,68696.0,61963.0,6733.0,2309.5,2012.5
015914,2022-09-30,,,,,,,
015914,2022-12-31,3481.6,150.85,70211.0,64398.4,5812.6,2854.7,2196.15
015914,2022-12-31,2286.0,206.5,,,,2309.5,2012.5
015914,2023-03-31,3061.0,307.0,71395.0,64472.0,6923.0,2327.0,2158.5
015914,2023-06-30,3061.0,307.0,71395.0,64472.0,6923.0,2327.0,2158.5
015914,2023-09-30,1580.0,157.0,,,6923.0,2365.0,2424.0
015914,2023-12-31,4449.0,248.0,75121.0,67814.0,7307.0,3189.0,3060.0
023595,1999-06-30,,,,,,,
023595,1999-12-31,,,138764.974,131790.378,,,
023595,2000-06-30,,,,,,,
023595,2001-06-30,,,,,,,
023595,2001-12-31,,,12452.082,11766.118,,,
023595,2002-06-30,,,,,,,
023595,2002-12-31,,,13124.16,12515.56,,,
023595,2003-06-30,,,,,,,
023595,2003-12-31,,,15189.51,14540.123,,,
023595,2004-03-31,,,,,,,729.9
023595,2004-06-30,,,,,,,645.6
023595,2004-09-30,,,,,,,656.9
023595,2004-12-31,,,18862.162,18002.001,,,736.954
023595,2005-03-31,1236.2,41.6,19944.3,19028.3,,1025.4,965.6
023595,2005-06-30,1206.4,43.9,21500.9,20505.4,,959.0,914.2
023595,2005-09-30,1183.2,72.3,22426.2,21161.9,,949.8,877.4
023595,2005-12-31,1471.418,32.532,22568.392,21434.717,,1066.229,715.011
023595,2006-03-31,1402.6,44.9,23302.6,22163.1,,1093.5,1063.9
023595,2006-06-30,1212.5,67.0,23438.6,22384.9,,1017.0,853.8
023595,2006-06-30,1213.0,66.0,,,,1017.0,854.0
023595,2006-09-30,1200.0,79.0,,,,971.0,835.0
023595,2006-09-30,1200.1,79.1,23794.6,22659.8,,971.1,834.8
023595,2006-12-31,1321.161,46.487,24587.131,23257.347,,1047.666,962.635
023595,2006-12-31,1321.161,46.487,,,,1047.666,962.635
023595,2007-03-31,1278.1,63.1,25234.5,23828.2,,1011.5,896.1
023595,2007-06-30,1277.0,72.0,25343.0,23934.0,,1023.0,876.0
023595,2007-06-30,959.0,72.0,,,,1023.0,876.0
023595,2007-09-30,1329.0,144.0,25552.0,24034.0,,1005.0,873.0
023595,2007-09-30,1037.0,144.0,,,,1005.0,873.0
023595,2007-12-31,1823.12,60.255,25588.664,24056.441,,1066.377,952.024
023595,2007-12-31,1823.119,60.255,,,,1066.377,952.024
023595,2008-03-31,1245.0,42.0,25719.0,24262.0,,1142.0,891.0
023595,2008-06-30,1274.0,68.0,25665.0,24329.0,,1147.0,851.0
023595,2008-09-30,1269.0,-6.0,26032.0,24596.0,,1192.0,942.0
023595,2008-12-31,1695.267,-13.782,25598.461,24139.685,,1209.134,838.693
023595,2009-03-31,1383.0,31.0,25664.0,24317.0,,1213.0,995.0
023595,2009-06-30,1362.0,4.0,26340.0,24987.0,,1155.0,1014.0
023595,2009-09-30,1378.0,6.0,27008.0,25556.0,,1141.0,1044.0
023595,2009-09-30,,,,,,,
023595,2009-12-31,1911.534,39.329,27392.735,25827.952,,1260.158,1001.442
023595,2009-12-31,1931.235,57.027,,,,1260.158,1003.445
023595,2010-03-31,1610.0,43.0,28406.0,26703.0,1703.0,1330.0,1190.0
023595,2010-03-31,1608.0,42.0,,,,1330.0,1190.0
023595,2010-06-30,1523.0,29.0,28391.0,26833.0,1558.0,1270.0,1105.0
023595,2010-06-30,1523.0,34.0,,,,1270.0,1106.0
023595,2010-09-30,1465.0,32.0,28840.0,27185.0,1655.0,1234.0,1073.0
023595,2010-09-30,1465.0,26.0,,,,1234.0,1073.0
023595,2010-12-31,2044.823,49.804,28695.2,27158.56,1536.64,1306.847,1090.075
023595,2010-12-31,1490.671,39.83,,,,1304.622,1089.285
023595,2011-03-31,1582.0,45.0,29029.0,27482.0,1547.0,1380.0,1103.0
023595,2011-03-31,1461.7,44.1,,,,1272.2,1022.4
023595,2011-06-30,1270.9,30.3,,,,1148.5,886.7
023595,2011-06-30,1390.0,24.0,28956.0,27434.0,1522.0,1258.0,971.0
023595,2011-09-30,1097.0,-253.0,28777.0,27469.0,1308.0,1215.0,969.0
023595,2011-09-30,970.9,-248.1,,,,1104.4,870.8
023595,2011-12-31,1317.235,-148.502,28567.658,27472.074,1095.584,1139.762,878.001
023595,2011-12-31,1317.235,-148.502,,,,1139.762,878.001
023595,2012-03-31,1382.7,59.3,29672.8,28387.4,1285.4,1154.9,948.5
023595,2012-06-30,1347.6,47.2,28735.3,27483.5,1251.8,1123.1,948.8
023595,2012-09-30,1369.1,45.8,29852.8,27940.2,1912.6,1138.3,941.7
023595,2012-09-30,,,,,,,
023595,2012-12-31,1435.34,52.95,30037.224,28019.643,2017.581,1207.709,919.445
023595,2012-12-31,1383.093,51.776,,,,1207.709,919.445
023595,2013-03-31,1527.8,116.8,30458.9,28392.0,2066.9,1286.5,1047.3
023595,2013-06-30,1405.8,79.7,30060.5,28100.5,1960.0,1208.5,961.7
023595,2013-09-30,1375.5,69.7,30555.6,28565.6,1990.0,1208.5,951.2
023595,2013-12-31,0.0,0.0,31068.634,28278.707,2789.927,,
023595,2013-12-31,,,,,,,
023595,2014-03-31,1549.3,81.3,32026.4,29069.4,2957.0,1370.9,1098.9
023595,2014-06-30,1510.0,100.1,32589.8,29548.2,3041.6,1272.9,1043.1
023595,2014-09-30,1504.9,93.8,32847.0,29649.2,3197.8,1256.9,1033.4
023595,2014-12-31,2291.016,102.732,33038.153,29935.718,3102.435,1412.196,1208.162
023595,2015-03-31,1934.1,94.0,33955.2,30663.1,3292.1,1707.7,1485.9
023595,2015-06-30,1974.1,96.7,32686.7,29724.1,2962.6,1373.3,1069.2
023595,2015-09-30,1595.6,111.2,33241.4,30139.8,3101.6,1226.6,957.4
023595,2015-12-31,2101.775,120.94,33078.355,29903.515,3174.84,1325.907,1095.067
023595,2015-12-31,,,,,,,
023595,2016-03-31,1348.2,33.3,,,,1139.9,865.6
023595,2016-03-31,1370.0,33.4,33543.9,30226.3,3317.6,1139.9,865.6
023595,2016-06-30,1350.2,53.2,33746.4,30453.9,3292.5,1089.7,842.8
023595,2016-06-30,,,,,,,
023595,2016-09-30,1373.9,62.3,34240.2,30845.9,3394.3,1102.8,876.7
023595,2016-09-30,,,,,,,
023595,2016-12-31,1360.293,76.732,33639.16,30426.394,3212.766,1110.57,800.466
023595,2017-03-31,1390.7,33.2,33940.5,30755.7,3184.8,1157.6,858.6
023595,2017-06-30,1417.7,62.2,28697.1,25683.6,3013.5,1157.3,890.4
023595,2017-09-30,1419.0,86.0,28679.6,25557.6,3122.0,1158.1,910.0
023595,2017-12-31,1383.959,83.231,28743.885,25494.499,3249.386,1154.933,888.41
023595,2017-12-31,1383.959,83.231,,,,1154.933,888.41
023595,2018-03-31,1471.2,73.8,28970.1,25762.2,3207.9,1210.6,934.9
023595,2018-03-31,1467.4,71.2,,,,1210.6,933.8
023595,2018-06-30,1426.3,67.0,28802.2,25800.2,3002.0,1174.9,901.8
023595,2018-06-30,1435.8,73.8,,,,1174.9,898.5
023595,2018-09-30,1435.7,71.6,28560.3,25562.3,2998.0,1185.9,928.0
023595,2018-09-30,1436.9,64.6,,,,1185.9,931.6
023595,2018-12-31,1412.952,82.118,28503.801,25517.251,2986.55,1189.344,861.942
023595,2018-12-31,1549.304,85.018,,,,1189.344,869.848
023595,2019-03-31,1445.8,42.3,29533.8,26345.4,3188.4,1231.1,927.0
023595,2019-03-31,1497.5,42.3,,,,1231.1,929.8
023595,2019-06-30,1533.9,93.6,29034.6,25795.0,3239.6,1194.0,927.6
023595,2019-09-30,1452.5,78.8,29228.4,25813.1,3415.3,1217.2,930.9
023595,2019-12-31,1589.3,80.967,28728.409,25307.987,3420.422,1218.771,873.878
023595,2019-12-31,1589.3,17.345,,,,1218.771,882.9
023595,2020-03-31,1504.1,-14.0,27778.6,24767.4,3011.2,1256.6,950.6
023595,2020-06-30,1431.9,69.4,28566.0,25258.4,3307.6,1183.2,889.4
023595,2020-09-30,1583.6725,0.828,31907.957,28433.125,3474.832,1294.8695,927.2895
023595,2020-12-31,1583.6725,0.828,31907.957,28433.125,3474.832,1294.8695,927.2895
023595,2021-03-31,1730.2,112.1,31672.5,28348.6,3323.9,1417.5,1024.2
023595,2021-06-30,1719.4,103.5,31849.7,28487.5,3362.2,1405.6,1026.1
023595,2021-09-30,1776.907,83.344,31547.783,28224.496,3323.287,1437.236,1026.952
023595,2021-12-31,1776.907,83.344,31547.783,28224.496,3323.287,1437.236,1026.952
023595,2022-03-31,1643.1,112.8,30114.4,27447.4,2667.0,1473.5,1063.1
023595,2022-06-30,1912.8,56.6,28300.2,26309.7,1990.5,1468.3,1062.2
023595,2022-06-30,1779.1,-21.4,,,,1962.5,1573.9
023595,2022-09-30,0.0,0.0,,,,,
023595,2022-09-30,,,,,,,
023595,2022-12-31,1725.1045,126.1635,28196.153,26143.766,2052.387,1503.718,985.271
023595,2023-03-31,2074.95,107.95,27893.7,25646.5,2247.2,1853.65,1459.8
023595,2023-06-30,2074.95,107.95,27893.7,25646.5,2247.2,1853.65,1459.8
023595,2023-09-30,0.0,0.0,,,2247.2,,
211471,2001-06-30,,,,,,,
211471,2001-12-31,,,7616.665,7255.048,,,
211471,2002-06-30,,,,,,,
211471,2002-12-31,,,7666.0,7387.0,,,
211471,2003-06-30,,,,,,,
211471,2004-06-30,,,,,,,
211471,2004-12-31,,,8823.0,8494.0,,,
211471,2005-06-30,,,,,,,
211471,2006-12-31,,,8034.487,7591.282,,,
211471,2006-12-31,,,,,,,
211471,2007-12-31,,,8964.375,8433.829,,,
211471,2008-03-31,343.4545,69.9925,,,,370.524,262.841
211471,2008-06-30,343.4545,69.9925,,,,370.524,262.841
211471,2008-09-30,399.854,16.567,8752.952,8114.265,,507.3575,284.226
211471,2008-12-31,399.854,16.567,8752.952,8114.265,,507.3575,284.226
211471,2009-03-31,185.0765,35.46,8715.769,8024.825,,263.889,82.83
211471,2009-06-30,185.0765,35.46,8715.769,8024.825,,263.889,82.83
211471,2009-09-30,873.1905,45.013,10203.006,9442.456,,626.32,666.8045
211471,2009-12-31,873.1905,45.013,10203.006,9442.456,,626.32,666.8045
211471,2010-03-31,978.467,35.836,10636.383,9822.891,813.492,880.452,824.8775
211471,2010-06-30,978.467,35.836,10636.383,9822.891,813.492,880.452,824.8775
211471,2010-09-30,861.675,41.556,11216.661,10321.52,895.141,606.065,540.732
211471,2010-12-31,765.855,46.6555,11218.942,10321.52,897.422,606.065,540.7315
211471,2010-12-31,861.675,41.556,,,,606.065,540.732
211471,2011-03-31,618.4665,35.793,11196.179,10255.809,940.37,397.0195,379.2285
211471,2011-06-30,490.833,37.76,11196.179,10255.809,940.37,397.0195,379.228
211471,2011-06-30,618.4665,35.793,,,,397.0195,379.2285
211471,2011-09-30,435.1875,37.2495,11121.91,10113.738,1008.172,527.4145,401.8265
211471,2011-09-30,,,,,,,
211471,2011-12-31,510.9135,35.2825,11121.91,10113.738,1008.172,527.4145,401.827
211471,2011-12-31,435.1875,37.2495,,,,527.4145,401.8265
